temperature_keV,density_requested_g_cm3,density_used_g_cm3,density_was_clipped,photon_energy_keV,rosseland_multigroup_cm2_g,planck_multigroup_cm2_g
0.1,0.015557,0.015557,false,0.16791,2.4947,2.6752
0.1,0.015557,0.015557,false,0.24902,0.88308,0.84295
0.1,0.015557,0.015557,false,0.36932,0.37977,0.25557
0.1,0.015557,0.015557,false,0.54772,0.22635,0.076347
0.1,0.015557,0.015557,false,0.81231,0.17915,0.022869
0.1,0.015557,0.015557,false,1.2047,0.16446,0.0066976
0.1,0.015557,0.015557,false,1.7867,0.15985,0.0019543
0.1,0.015557,0.015557,false,2.6497,0.15791,0.00054787
0.1,0.015557,0.015557,false,3.9297,0.15639,0.00014851
0.1,0.015557,0.015557,false,5.828,0.15457,0.000039554
0.1,0.015557,0.015557,false,8.6433,0.15199,0.000010437
0.1,0.015557,0.015557,false,12.819,0.14835,0.0000027334
0.1,0.015557,0.015557,false,19.011,0.14326,7.0854e-7
0.1,0.015557,0.015557,false,28.194,0.13634,1.8317e-7
0.1,0.015557,0.015557,false,41.814,0.12731,4.7443e-8
0.1,0.015557,0.015557,false,62.013,0.1161,1.2296e-8
0.1,0.015557,0.015557,false,91.969,0.10304,3.1842e-9
0.1,0.015557,0.015557,false,136.4,0.088969,8.2617e-10
0.1,0.015557,0.015557,false,202.28,0.074954,2.1368e-10
0.1,0.018307,0.018307,false,0.001,10000000000,10000000000
0.1,0.018307,0.018307,false,0.0014831,10000000000,10000000000
0.1,0.018307,0.018307,false,0.0021995,10000000000,10000000000
0.1,0.018307,0.018307,false,0.003262,30503,31918
0.1,0.018307,0.018307,false,0.0048377,13420,14206
0.1,0.018307,0.018307,false,0.0071746,5746.3,6057.4
0.1,0.018307,0.018307,false,0.01064,2555.5,2717.1
0.1,0.018307,0.018307,false,0.01578,1061.8,1131.4
0.1,0.018307,0.018307,false,0.023403,432.6,462.78
0.1,0.018307,0.018307,false,0.034709,171.85,184.86
0.1,0.018307,0.018307,false,0.051475,66.018,71.58
0.1,0.018307,0.018307,false,0.076341,24.334,26.623
0.1,0.018307,0.018307,false,0.11322,8.5456,9.4002
0.1,0.018307,0.018307,false,0.16791,2.8889,3.1283
0.1,0.018307,0.018307,false,0.24902,1.0037,0.98562
0.1,0.018307,0.018307,false,0.36932,0.41582,0.29881
0.1,0.018307,0.018307,false,0.54772,0.23731,0.089264
0.1,0.018307,0.018307,false,0.81231,0.18245,0.026738
0.1,0.018307,0.018307,false,1.2047,0.16538,0.0078338
0.1,0.018307,0.018307,false,1.7867,0.16008,0.0022853
0.1,0.018307,0.018307,false,2.6497,0.15796,0.00064072
0.1,0.018307,0.018307,false,3.9297,0.1564,0.00017368
0.1,0.018307,0.018307,false,5.828,0.15456,0.000046256
0.1,0.018307,0.018307,false,8.6433,0.15199,0.000012206
0.1,0.018307,0.018307,false,12.819,0.14835,0.0000031964
0.1,0.018307,0.018307,false,19.011,0.14326,8.2851e-7
0.1,0.018307,0.018307,false,28.194,0.13634,2.1417e-7
0.1,0.018307,0.018307,false,41.814,0.12731,5.5471e-8
0.1,0.018307,0.018307,false,62.013,0.1161,1.4377e-8
0.1,0.018307,0.018307,false,91.969,0.10304,3.7227e-9
0.1,0.018307,0.018307,false,136.4,0.088969,9.6586e-10
0.1,0.018307,0.018307,false,202.28,0.074954,2.498e-10
0.1,0.021544,0.021544,false,0.001,10000000000,10000000000
0.1,0.021544,0.021544,false,0.0014831,10000000000,10000000000
0.1,0.021544,0.021544,false,0.0021995,10000000000,10000000000
0.1,0.021544,0.021544,false,0.003262,35563,37156
0.1,0.021544,0.021544,false,0.0048377,15737,16653
0.1,0.021544,0.021544,false,0.0071746,6745.1,7110.9
0.1,0.021544,0.021544,false,0.01064,2995.1,3184.5
0.1,0.021544,0.021544,false,0.01578,1244.1,1325.7
0.1,0.021544,0.021544,false,0.023403,506.73,542.13
0.1,0.021544,0.021544,false,0.034709,201.24,216.5
0.1,0.021544,0.021544,false,0.051475,77.278,83.813
0.1,0.021544,0.021544,false,0.076341,28.464,31.168
0.1,0.021544,0.021544,false,0.11322,9.9763,11.004
0.1,0.021544,0.021544,false,0.16791,3.3527,3.6615
0.1,0.021544,0.021544,false,0.24902,1.1456,1.1535
0.1,0.021544,0.021544,false,0.36932,0.45808,0.3497
0.1,0.021544,0.021544,false,0.54772,0.25013,0.10447
0.1,0.021544,0.021544,false,0.81231,0.18631,0.03129
0.1,0.021544,0.021544,false,1.2047,0.16645,0.0091708
0.1,0.021544,0.021544,false,1.7867,0.16036,0.0026749
0.1,0.021544,0.021544,false,2.6497,0.15801,0.00074998
0.1,0.021544,0.021544,false,3.9297,0.1564,0.00020329
0.1,0.021544,0.021544,false,5.828,0.15456,0.000054144
0.1,0.021544,0.021544,false,8.6433,0.15199,0.000014287
0.1,0.021544,0.021544,false,12.819,0.14835,0.0000037413
0.1,0.021544,0.021544,false,19.011,0.14325,9.697e-7
0.1,0.021544,0.021544,false,28.194,0.13634,2.5065e-7
0.1,0.021544,0.021544,false,41.814,0.12731,6.4919e-8
0.1,0.021544,0.021544,false,62.013,0.1161,1.6824e-8
0.1,0.021544,0.021544,false,91.969,0.10304,4.3565e-9
0.1,0.021544,0.021544,false,136.4,0.088969,1.1303e-9
0.1,0.021544,0.021544,false,202.28,0.074954,2.9231e-10
0.1,0.025354,0.025354,false,0.001,10000000000,10000000000
0.1,0.025354,0.025354,false,0.0014831,10000000000,10000000000
0.1,0.025354,0.025354,false,0.0021995,10000000000,10000000000
0.1,0.025354,0.025354,false,0.003262,39868,41421
0.1,0.025354,0.025354,false,0.0048377,18192,19202
0.1,0.025354,0.025354,false,0.0071746,7862.3,8287.3
0.1,0.025354,0.025354,false,0.01064,3481.6,3701.4
0.1,0.025354,0.025354,false,0.01578,1445.8,1540.8
0.1,0.025354,0.025354,false,0.023403,588.59,629.77
0.1,0.025354,0.025354,false,0.034709,233.6,251.36
0.1,0.025354,0.025354,false,0.051475,89.651,97.258
0.1,0.025354,0.025354,false,0.076341,32.994,36.152
0.1,0.025354,0.025354,false,0.11322,11.544,12.76
0.1,0.025354,0.025354,false,0.16791,3.8611,4.2447
0.1,0.025354,0.025354,false,0.24902,1.301,1.337
0.1,0.025354,0.025354,false,0.36932,0.50428,0.40527
0.1,0.025354,0.025354,false,0.54772,0.26409,0.12107
0.1,0.025354,0.025354,false,0.81231,0.19053,0.03626
0.1,0.025354,0.025354,false,1.2047,0.16763,0.010638
0.1,0.025354,0.025354,false,1.7867,0.16065,0.0031012
0.1,0.025354,0.025354,false,2.6497,0.15807,0.00086969
0.1,0.025354,0.025354,false,3.9297,0.1564,0.00023575
0.1,0.025354,0.025354,false,5.828,0.15455,0.000062786
0.1,0.025354,0.025354,false,8.6433,0.15198,0.000016567
0.1,0.025354,0.025354,false,12.819,0.14835,0.0000043379
0.1,0.025354,0.025354,false,19.011,0.14325,0.0000011242
0.1,0.025354,0.025354,false,28.194,0.13634,2.9055e-7
0.1,0.025354,0.025354,false,41.814,0.12731,7.5244e-8
0.1,0.025354,0.025354,false,62.013,0.1161,1.9499e-8
0.1,0.025354,0.025354,false,91.969,0.10304,5.0486e-9
0.1,0.025354,0.025354,false,136.4,0.088969,1.3097e-9
0.1,0.025354,0.025354,false,202.28,0.074954,3.387e-10
0.1,0.029836,0.029836,false,0.001,10000000000,10000000000
0.1,0.029836,0.029836,false,0.0014831,10000000000,10000000000
0.1,0.029836,0.029836,false,0.0021995,10000000000,10000000000
0.1,0.029836,0.029836,false,0.003262,43861,45232
0.1,0.029836,0.029836,false,0.0048377,20906,21993
0.1,0.029836,0.029836,false,0.0071746,9140,9631.4
0.1,0.029836,0.029836,false,0.01064,4034.7,4288.5
0.1,0.029836,0.029836,false,0.01578,1675.1,1785.3
0.1,0.029836,0.029836,false,0.023403,681.49,729.26
0.1,0.029836,0.029836,false,0.034709,270.28,290.87
0.1,0.029836,0.029836,false,0.051475,103.65,112.48
0.1,0.029836,0.029836,false,0.076341,38.116,41.787
0.1,0.029836,0.029836,false,0.11322,13.316,14.743
0.1,0.029836,0.029836,false,0.16791,4.4356,4.9029
0.1,0.029836,0.029836,false,0.24902,1.4767,1.5439
0.1,0.029836,0.029836,false,0.36932,0.55637,0.46792
0.1,0.029836,0.029836,false,0.54772,0.27978,0.13979
0.1,0.029836,0.029836,false,0.81231,0.19527,0.041863
0.1,0.029836,0.029836,false,1.2047,0.16896,0.012298
0.1,0.029836,0.029836,false,1.7867,0.16097,0.0035824
0.1,0.029836,0.029836,false,2.6497,0.15813,0.0010049
0.1,0.029836,0.029836,false,3.9297,0.1564,0.00027242
0.1,0.029836,0.029836,false,5.828,0.15455,0.00007255
0.1,0.029836,0.029836,false,8.6433,0.15198,0.000019143
0.1,0.029836,0.029836,false,12.819,0.14834,0.0000050117
0.1,0.029836,0.029836,false,19.011,0.14325,0.0000012986
0.1,0.029836,0.029836,false,28.194,0.13634,3.3557e-7
0.1,0.029836,0.029836,false,41.814,0.12731,8.6893e-8
0.1,0.029836,0.029836,false,62.013,0.1161,2.2516e-8
0.1,0.029836,0.029836,false,91.969,0.10304,5.8291e-9
0.1,0.029836,0.029836,false,136.4,0.088969,1.512e-9
0.1,0.029836,0.029836,false,202.28,0.074954,3.9098e-10
0.1,0.035112,0.035112,false,0.001,10000000000,10000000000
0.1,0.035112,0.035112,false,0.0014831,10000000000,10000000000
0.1,0.035112,0.035112,false,0.0021995,10000000000,10000000000
0.1,0.035112,0.035112,false,0.003262,10000000000,10000000000
0.1,0.035112,0.035112,false,0.0048377,24098,25276
0.1,0.035112,0.035112,false,0.0071746,10644,11213
0.1,0.035112,0.035112,false,0.01064,4685.5,4979.5
0.1,0.035112,0.035112,false,0.01578,1945,2072.9
0.1,0.035112,0.035112,false,0.023403,790.82,846.35
0.1,0.035112,0.035112,false,0.034709,313.44,337.37
0.1,0.035112,0.035112,false,0.051475,120.13,130.38
0.1,0.035112,0.035112,false,0.076341,44.144,48.418
0.1,0.035112,0.035112,false,0.11322,15.402,17.077
0.1,0.035112,0.035112,false,0.16791,5.1115,5.6775
0.1,0.035112,0.035112,false,0.24902,1.6833,1.7873
0.1,0.035112,0.035112,false,0.36932,0.61752,0.54164
0.1,0.035112,0.035112,false,0.54772,0.29814,0.16182
0.1,0.035112,0.035112,false,0.81231,0.20083,0.048456
0.1,0.035112,0.035112,false,1.2047,0.17052,0.014251
0.1,0.035112,0.035112,false,1.7867,0.16135,0.0041488
0.1,0.035112,0.035112,false,2.6497,0.1582,0.0011641
0.1,0.035112,0.035112,false,3.9297,0.1564,0.00031557
0.1,0.035112,0.035112,false,5.828,0.15454,0.000084039
0.1,0.035112,0.035112,false,8.6433,0.15197,0.000022174
0.1,0.035112,0.035112,false,12.819,0.14834,0.0000058046
0.1,0.035112,0.035112,false,19.011,0.14325,0.0000015038
0.1,0.035112,0.035112,false,28.194,0.13634,3.8854e-7
0.1,0.035112,0.035112,false,41.814,0.12731,1.006e-7
0.1,0.035112,0.035112,false,62.013,0.1161,2.6065e-8
0.1,0.035112,0.035112,false,91.969,0.10304,6.7476e-9
0.1,0.035112,0.035112,false,136.4,0.088969,1.7501e-9
0.1,0.035112,0.035112,false,202.28,0.074954,4.5251e-10
0.1,0.04132,0.04132,false,0.001,10000000000,10000000000
0.1,0.04132,0.04132,false,0.0014831,10000000000,10000000000
0.1,0.04132,0.04132,false,0.0021995,10000000000,10000000000
0.1,0.04132,0.04132,false,0.003262,10000000000,10000000000
0.1,0.04132,0.04132,false,0.0048377,27853,29141
0.1,0.04132,0.04132,false,0.0071746,12413,13075
0.1,0.04132,0.04132,false,0.01064,5451.4,5792.7
0.1,0.04132,0.04132,false,0.01578,2262.5,2411.5
0.1,0.04132,0.04132,false,0.023403,919.47,984.14
0.1,0.04132,0.04132,false,0.034709,364.23,392.1
0.1,0.04132,0.04132,false,0.051475,139.53,151.46
0.1,0.04132,0.04132,false,0.076341,51.237,56.221
0.1,0.04132,0.04132,false,0.11322,17.856,19.824
0.1,0.04132,0.04132,false,0.16791,5.907,6.589
0.1,0.04132,0.04132,false,0.24902,1.9264,2.0738
0.1,0.04132,0.04132,false,0.36932,0.68936,0.62841
0.1,0.04132,0.04132,false,0.54772,0.31963,0.18774
0.1,0.04132,0.04132,false,0.81231,0.20733,0.056214
0.1,0.04132,0.04132,false,1.2047,0.17235,0.016549
0.1,0.04132,0.04132,false,1.7867,0.1618,0.0048153
0.1,0.04132,0.04132,false,2.6497,0.15828,0.0013514
0.1,0.04132,0.04132,false,3.9297,0.15641,0.00036635
0.1,0.04132,0.04132,false,5.828,0.15453,0.00009756
0.1,0.04132,0.04132,false,8.6433,0.15197,0.000025741
0.1,0.04132,0.04132,false,12.819,0.14834,0.0000067377
0.1,0.04132,0.04132,false,19.011,0.14325,0.0000017454
0.1,0.04132,0.04132,false,28.194,0.13634,4.5089e-7
0.1,0.04132,0.04132,false,41.814,0.12731,1.1673e-7
0.1,0.04132,0.04132,false,62.013,0.1161,3.0243e-8
0.1,0.04132,0.04132,false,91.969,0.10304,7.8285e-9
0.1,0.04132,0.04132,false,136.4,0.088969,2.0303e-9
0.1,0.04132,0.04132,false,202.28,0.074954,5.2491e-10
0.1,0.048626,0.048626,false,0.001,10000000000,10000000000
0.1,0.048626,0.048626,false,0.0014831,10000000000,10000000000
0.1,0.048626,0.048626,false,0.0021995,10000000000,10000000000
0.1,0.048626,0.048626,false,0.003262,10000000000,10000000000
0.1,0.048626,0.048626,false,0.0048377,32270,33689
0.1,0.048626,0.048626,false,0.0071746,14495,15265
0.1,0.048626,0.048626,false,0.01064,6352.6,6749.7
0.1,0.048626,0.048626,false,0.01578,2636.2,2809.9
0.1,0.048626,0.048626,false,0.023403,1070.9,1146.3
0.1,0.048626,0.048626,false,0.034709,424,456.5
0.1,0.048626,0.048626,false,0.051475,162.35,176.26
0.1,0.048626,0.048626,false,0.076341,59.585,65.404
0.1,0.048626,0.048626,false,0.11322,20.744,23.056
0.1,0.048626,0.048626,false,0.16791,6.8432,7.6617
0.1,0.048626,0.048626,false,0.24902,2.2125,2.411
0.1,0.048626,0.048626,false,0.36932,0.77375,0.73051
0.1,0.048626,0.048626,false,0.54772,0.34478,0.21825
0.1,0.048626,0.048626,false,0.81231,0.21496,0.065345
0.1,0.048626,0.048626,false,1.2047,0.1745,0.019254
0.1,0.048626,0.048626,false,1.7867,0.16233,0.0055996
0.1,0.048626,0.048626,false,2.6497,0.15838,0.0015718
0.1,0.048626,0.048626,false,3.9297,0.15641,0.00042612
0.1,0.048626,0.048626,false,5.828,0.15452,0.00011347
0.1,0.048626,0.048626,false,8.6433,0.15196,0.000029938
0.1,0.048626,0.048626,false,12.819,0.14833,0.0000078358
0.1,0.048626,0.048626,false,19.011,0.14325,0.0000020296
0.1,0.048626,0.048626,false,28.194,0.13634,5.2426e-7
0.1,0.048626,0.048626,false,41.814,0.12731,1.3572e-7
0.1,0.048626,0.048626,false,62.013,0.1161,3.5159e-8
0.1,0.048626,0.048626,false,91.969,0.10304,9.1004e-9
0.1,0.048626,0.048626,false,136.4,0.088969,2.3601e-9
0.1,0.048626,0.048626,false,202.28,0.074954,6.1012e-10
0.1,0.057224,0.057224,false,0.001,10000000000,10000000000
0.1,0.057224,0.057224,false,0.0014831,10000000000,10000000000
0.1,0.057224,0.057224,false,0.0021995,10000000000,10000000000
0.1,0.057224,0.057224,false,0.003262,10000000000,10000000000
0.1,0.057224,0.057224,false,0.0048377,37467,39041
0.1,0.057224,0.057224,false,0.0071746,16945,17843
0.1,0.057224,0.057224,false,0.01064,7413.3,7875.8
0.1,0.057224,0.057224,false,0.01578,3076,3278.7
0.1,0.057224,0.057224,false,0.023403,1249.1,1337.1
0.1,0.057224,0.057224,false,0.034709,494.34,532.28
0.1,0.057224,0.057224,false,0.051475,189.2,205.44
0.1,0.057224,0.057224,false,0.076341,69.408,76.21
0.1,0.057224,0.057224,false,0.11322,24.142,26.86
0.1,0.057224,0.057224,false,0.16791,7.9448,8.9241
0.1,0.057224,0.057224,false,0.24902,2.549,2.8078
0.1,0.057224,0.057224,false,0.36932,0.87293,0.85067
0.1,0.057224,0.057224,false,0.54772,0.37423,0.25415
0.1,0.057224,0.057224,false,0.81231,0.22388,0.07609
0.1,0.057224,0.057224,false,1.2047,0.17703,0.022437
0.1,0.057224,0.057224,false,1.7867,0.16296,0.0065226
0.1,0.057224,0.057224,false,2.6497,0.1585,0.0018312
0.1,0.057224,0.057224,false,3.9297,0.15641,0.00049644
0.1,0.057224,0.057224,false,5.828,0.15451,0.0001322
0.1,0.057224,0.057224,false,8.6433,0.15195,0.000034878
0.1,0.057224,0.057224,false,12.819,0.14833,0.0000091281
0.1,0.057224,0.057224,false,19.011,0.14324,0.0000023641
0.1,0.057224,0.057224,false,28.194,0.13634,6.106e-7
0.1,0.057224,0.057224,false,41.814,0.12731,1.5806e-7
0.1,0.057224,0.057224,false,62.013,0.1161,4.0945e-8
0.1,0.057224,0.057224,false,91.969,0.10304,1.0597e-8
0.1,0.057224,0.057224,false,136.4,0.088969,2.7481e-9
0.1,0.057224,0.057224,false,202.28,0.074954,7.1039e-10
0.1,0.067342,0.067342,false,0.001,10000000000,10000000000
0.1,0.067342,0.067342,false,0.0014831,10000000000,10000000000
0.1,0.067342,0.067342,false,0.0021995,10000000000,10000000000
0.1,0.067342,0.067342,false,0.003262,10000000000,10000000000
0.1,0.067342,0.067342,false,0.0048377,42046,43618
0.1,0.067342,0.067342,false,0.0071746,19507,20505
0.1,0.067342,0.067342,false,0.01064,8579.7,9108.3
0.1,0.067342,0.067342,false,0.01578,3568.9,3803.3
0.1,0.067342,0.067342,false,0.023403,1450.5,1552.6
0.1,0.067342,0.067342,false,0.034709,574.21,618.28
0.1,0.067342,0.067342,false,0.051475,219.79,238.66
0.1,0.067342,0.067342,false,0.076341,80.619,88.536
0.1,0.067342,0.067342,false,0.11322,28.027,31.205
0.1,0.067342,0.067342,false,0.16791,9.2055,10.367
0.1,0.067342,0.067342,false,0.24902,2.9349,3.2614
0.1,0.067342,0.067342,false,0.36932,0.98687,0.98805
0.1,0.067342,0.067342,false,0.54772,0.40804,0.29521
0.1,0.067342,0.067342,false,0.81231,0.23415,0.088382
0.1,0.067342,0.067342,false,1.2047,0.17997,0.026087
0.1,0.067342,0.067342,false,1.7867,0.16368,0.00758
0.1,0.067342,0.067342,false,2.6497,0.15863,0.0021285
0.1,0.067342,0.067342,false,3.9297,0.15641,0.00057706
0.1,0.067342,0.067342,false,5.828,0.15449,0.00015366
0.1,0.067342,0.067342,false,8.6433,0.15194,0.00004054
0.1,0.067342,0.067342,false,12.819,0.14832,0.000010609
0.1,0.067342,0.067342,false,19.011,0.14324,0.0000027473
0.1,0.067342,0.067342,false,28.194,0.13634,7.095e-7
0.1,0.067342,0.067342,false,41.814,0.12731,1.8364e-7
0.1,0.067342,0.067342,false,62.013,0.1161,4.7568e-8
0.1,0.067342,0.067342,false,91.969,0.10304,1.231e-8
0.1,0.067342,0.067342,false,136.4,0.088969,3.192e-9
0.1,0.067342,0.067342,false,202.28,0.074953,8.2507e-10
0.1,0.079248,0.079248,false,0.001,10000000000,10000000000
0.1,0.079248,0.079248,false,0.0014831,10000000000,10000000000
0.1,0.079248,0.079248,false,0.0021995,10000000000,10000000000
0.1,0.079248,0.079248,false,0.003262,10000000000,10000000000
0.1,0.079248,0.079248,false,0.0048377,10000000000,10000000000
0.1,0.079248,0.079248,false,0.0071746,22158,23216
0.1,0.079248,0.079248,false,0.01064,9859.6,10454
0.1,0.079248,0.079248,false,0.01578,4121.1,4389.8
0.1,0.079248,0.079248,false,0.023403,1678.1,1795.9
0.1,0.079248,0.079248,false,0.034709,664.9,715.89
0.1,0.079248,0.079248,false,0.051475,254.62,276.48
0.1,0.079248,0.079248,false,0.076341,93.414,102.6
0.1,0.079248,0.079248,false,0.11322,32.467,36.17
0.1,0.079248,0.079248,false,0.16791,10.649,12.016
0.1,0.079248,0.079248,false,0.24902,3.3776,3.7799
0.1,0.079248,0.079248,false,0.36932,1.1178,1.1452
0.1,0.079248,0.079248,false,0.54772,0.44691,0.3422
0.1,0.079248,0.079248,false,0.81231,0.24596,0.10245
0.1,0.079248,0.079248,false,1.2047,0.18337,0.030273
0.1,0.079248,0.079248,false,1.7867,0.16452,0.0087916
0.1,0.079248,0.079248,false,2.6497,0.15878,0.0024693
0.1,0.079248,0.079248,false,3.9297,0.15641,0.0006695
0.1,0.079248,0.079248,false,5.828,0.15447,0.00017827
0.1,0.079248,0.079248,false,8.6433,0.15192,0.000047033
0.1,0.079248,0.079248,false,12.819,0.14831,0.000012307
0.1,0.079248,0.079248,false,19.011,0.14324,0.0000031866
0.1,0.079248,0.079248,false,28.194,0.13633,8.2283e-7
0.1,0.079248,0.079248,false,41.814,0.12731,2.1295e-7
0.1,0.079248,0.079248,false,62.013,0.1161,5.5152e-8
0.1,0.079248,0.079248,false,91.969,0.10304,1.4272e-8
0.1,0.079248,0.079248,false,136.4,0.088969,3.7001e-9
0.1,0.079248,0.079248,false,202.28,0.074953,9.5627e-10
0.1,0.09326,0.09326,false,0.001,10000000000,10000000000
0.1,0.09326,0.09326,false,0.0014831,10000000000,10000000000
0.1,0.09326,0.09326,false,0.0021995,10000000000,10000000000
0.1,0.09326,0.09326,false,0.003262,10000000000,10000000000
0.1,0.09326,0.09326,false,0.0048377,10000000000,10000000000
0.1,0.09326,0.09326,false,0.0071746,25276,26406
0.1,0.09326,0.09326,false,0.01064,11366,12037
0.1,0.09326,0.09326,false,0.01578,4771,5080
0.1,0.09326,0.09326,false,0.023403,1945.9,2082.2
0.1,0.09326,0.09326,false,0.034709,771.62,830.75
0.1,0.09326,0.09326,false,0.051475,295.61,320.99
0.1,0.09326,0.09326,false,0.076341,108.47,119.15
0.1,0.09326,0.09326,false,0.11322,37.693,42.013
0.1,0.09326,0.09326,false,0.16791,12.347,13.957
0.1,0.09326,0.09326,false,0.24902,3.8985,4.3902
0.1,0.09326,0.09326,false,0.36932,1.2719,1.3301
0.1,0.09326,0.09326,false,0.54772,0.49247,0.39749
0.1,0.09326,0.09326,false,0.81231,0.25978,0.119
0.1,0.09326,0.09326,false,1.2047,0.18736,0.035199
0.1,0.09326,0.09326,false,1.7867,0.1655,0.010217
0.1,0.09326,0.09326,false,2.6497,0.15897,0.0028704
0.1,0.09326,0.09326,false,3.9297,0.15642,0.00077829
0.1,0.09326,0.09326,false,5.828,0.15445,0.00020724
0.1,0.09326,0.09326,false,8.6433,0.15191,0.000054674
0.1,0.09326,0.09326,false,12.819,0.14831,0.000014305
0.1,0.09326,0.09326,false,19.011,0.14323,0.0000037035
0.1,0.09326,0.09326,false,28.194,0.13633,9.5619e-7
0.1,0.09326,0.09326,false,41.814,0.12731,2.4744e-7
0.1,0.09326,0.09326,false,62.013,0.1161,6.4078e-8
0.1,0.09326,0.09326,false,91.969,0.10304,1.658e-8
0.1,0.09326,0.09326,false,136.4,0.088969,4.298e-9
0.1,0.09326,0.09326,false,202.28,0.074953,1.1107e-9
0.1,0.10975,0.10975,false,0.001,10000000000,10000000000
0.1,0.10975,0.10975,false,0.0014831,10000000000,10000000000
0.1,0.10975,0.10975,false,0.0021995,10000000000,10000000000
0.1,0.10975,0.10975,false,0.003262,10000000000,10000000000
0.1,0.10975,0.10975,false,0.0048377,10000000000,10000000000
0.1,0.10975,0.10975,false,0.0071746,28942,30161
0.1,0.10975,0.10975,false,0.01064,13138,13900
0.1,0.10975,0.10975,false,0.01578,5535.7,5892.3
0.1,0.10975,0.10975,false,0.023403,2261.1,2419.2
0.1,0.10975,0.10975,false,0.034709,897.22,965.92
0.1,0.10975,0.10975,false,0.051475,343.85,373.37
0.1,0.10975,0.10975,false,0.076341,126.19,138.62
0.1,0.10975,0.10975,false,0.11322,43.843,48.889
0.1,0.10975,0.10975,false,0.16791,14.345,16.241
0.1,0.10975,0.10975,false,0.24902,4.5116,5.1083
0.1,0.10975,0.10975,false,0.36932,1.453,1.5477
0.1,0.10975,0.10975,false,0.54772,0.54592,0.46256
0.1,0.10975,0.10975,false,0.81231,0.27595,0.13848
0.1,0.10975,0.10975,false,1.2047,0.19204,0.040996
0.1,0.10975,0.10975,false,1.7867,0.16666,0.011895
0.1,0.10975,0.10975,false,2.6497,0.15918,0.0033425
0.1,0.10975,0.10975,false,3.9297,0.15642,0.00090631
0.1,0.10975,0.10975,false,5.828,0.15443,0.00024133
0.1,0.10975,0.10975,false,8.6433,0.15189,0.000063666
0.1,0.10975,0.10975,false,12.819,0.1483,0.000016657
0.1,0.10975,0.10975,false,19.011,0.14323,0.0000043118
0.1,0.10975,0.10975,false,28.194,0.13633,0.0000011131
0.1,0.10975,0.10975,false,41.814,0.12731,2.8802e-7
0.1,0.10975,0.10975,false,62.013,0.1161,7.4581e-8
0.1,0.10975,0.10975,false,91.969,0.10304,1.9296e-8
0.1,0.10975,0.10975,false,136.4,0.088969,5.0016e-9
0.1,0.10975,0.10975,false,202.28,0.074953,1.2924e-9
0.1,0.12915,0.12915,false,0.001,10000000000,10000000000
0.1,0.12915,0.12915,false,0.0014831,10000000000,10000000000
0.1,0.12915,0.12915,false,0.0021995,10000000000,10000000000
0.1,0.12915,0.12915,false,0.003262,10000000000,10000000000
0.1,0.12915,0.12915,false,0.0048377,10000000000,10000000000
0.1,0.12915,0.12915,false,0.0071746,33255,34579
0.1,0.12915,0.12915,false,0.01064,15223,16093
0.1,0.12915,0.12915,false,0.01578,6435.7,6848.2
0.1,0.12915,0.12915,false,0.023403,2632,2815.7
0.1,0.12915,0.12915,false,0.034709,1045,1125
0.1,0.12915,0.12915,false,0.051475,400.62,435
0.1,0.12915,0.12915,false,0.076341,147.04,161.54
0.1,0.12915,0.12915,false,0.11322,51.081,56.981
0.1,0.12915,0.12915,false,0.16791,16.697,18.928
0.1,0.12915,0.12915,false,0.24902,5.2329,5.9534
0.1,0.12915,0.12915,false,0.36932,1.6661,1.8037
0.1,0.12915,0.12915,false,0.54772,0.60865,0.53914
0.1,0.12915,0.12915,false,0.81231,0.29488,0.16141
0.1,0.12915,0.12915,false,1.2047,0.19753,0.047819
0.1,0.12915,0.12915,false,1.7867,0.16803,0.01387
0.1,0.12915,0.12915,false,2.6497,0.15943,0.003898
0.1,0.12915,0.12915,false,3.9297,0.15642,0.001057
0.1,0.12915,0.12915,false,5.828,0.1544,0.00028144
0.1,0.12915,0.12915,false,8.6433,0.15187,0.000074248
0.1,0.12915,0.12915,false,12.819,0.14828,0.000019424
0.1,0.12915,0.12915,false,19.011,0.14322,0.0000050277
0.1,0.12915,0.12915,false,28.194,0.13633,0.0000012978
0.1,0.12915,0.12915,false,41.814,0.12731,3.3578e-7
0.1,0.12915,0.12915,false,62.013,0.1161,8.6942e-8
0.1,0.12915,0.12915,false,91.969,0.10304,2.2492e-8
0.1,0.12915,0.12915,false,136.4,0.088968,5.8296e-9
0.1,0.12915,0.12915,false,202.28,0.074953,1.5062e-9
0.1,0.15199,0.15199,false,0.001,10000000000,10000000000
0.1,0.15199,0.15199,false,0.0014831,10000000000,10000000000
0.1,0.15199,0.15199,false,0.0021995,10000000000,10000000000
0.1,0.15199,0.15199,false,0.003262,10000000000,10000000000
0.1,0.15199,0.15199,false,0.0048377,10000000000,10000000000
0.1,0.15199,0.15199,false,0.0071746,38328,39778
0.1,0.15199,0.15199,false,0.01064,17678,18673
0.1,0.15199,0.15199,false,0.01578,7494.8,7973.1
0.1,0.15199,0.15199,false,0.023403,3068.6,3282.3
0.1,0.15199,0.15199,false,0.034709,1219,1312.2
0.1,0.15199,0.15199,false,0.051475,467.42,507.54
0.1,0.15199,0.15199,false,0.076341,171.58,188.51
0.1,0.15199,0.15199,false,0.11322,59.597,66.503
